"","P1_S9"
"1",34.5238120605208
"2",34.0315172166864
"3",36.3507231062338
"4",39.4544817080128
"5",44.0198192827558
"6",41.2417867861741
"7",39.9419454985972
"8",39.6803220063579
"9",41.9374036272683
"10",34.8167945050729
"11",35.6315682019846
"12",35.3401989936407
"13",33.5341369961613
"14",29.7360481730906
"15",28.3516709464766
"16",26.7462494417755
"17",23.6676213455738
"18",21.175740084956
"19",15.2439195185687
"20",17.9977944011988
"21",16.0061500801994
"22",16.0315426624257
"23",19.5838386007422
"24",13.1559603691837
"25",18.3474748593693
"26",20.0854007861833
"27",21.7268380179114
"28",21.8482906786461
"29",23.1266888743929
"30",23.7963701059831
"31",24.8777607237586
"32",27.510050680378
"33",31.1397941332205
"34",31.1164380883723
"35",36.5217665775906
"36",38.8673166385447
"37",37.7976621627879
"38",39.4998547042221
"39",34.5454187714343
"40",41.2736248725992
"41",37.1208195882631
"42",39.8541992522497
"43",36.2294820117025
"44",35.0554252073773
"45",36.7628034086571
"46",34.8137641180194
"47",33.8368491315649
"48",38.0833991145466
"49",39.1080430172411
"50",39.2547356407991
"51",36.8746921565292
"52",36.1661693184388
"53",35.6471504997474
"54",39.683766966213
"55",37.1496446191308
"56",40.8734672782787
"57",40.8108392275839
"58",39.0890350047206
"59",37.2541816144806
"60",41.6365053146952
"61",39.2680820490423
"62",36.4817586969492
"63",36.1558875218991
"64",37.3173274659154
"65",31.610741895666
"66",33.7475473247267
"67",28.551749199612
"68",32.5671574110297
"69",28.3639742699188
"70",24.7112430626584
"71",23.753263634333
"72",23.9667750373695
"73",22.8248778477799
"74",29.5138472126961
"75",26.3493435232729
"76",29.0265816216863
"77",30.456620452604
"78",29.4297471599177
"79",34.5611523225016
"80",34.2777652148363
"81",38.6661919614355
"82",42.4206297185471
"83",43.4258468935174
"84",43.4692002950592
"85",48.9783631873929
"86",46.5207906743622
"87",49.4096863536917
"88",47.9679850942575
"89",52.6011403047498
"90",51.5453619413289
"91",48.8093759798193
"92",47.6166760076683
"93",51.1984729786887
"94",45.333022896321
"95",47.98180044145
"96",43.7915164636588
"97",44.3406622680573
"98",37.3422665643533
"99",33.742230336211
"100",27.434282992295
"101",26.7695367946236
"102",25.8437244499932
"103",20.492669646719
"104",22.4858628646604
"105",16.9715350469382
"106",16.4371552793101
"107",13.9797675120277
"108",17.2661384882562
"109",11.7251426818564
"110",18.6848472258097
"111",18.1721886663738
"112",17.9753839394938
"113",18.4418212174179
"114",23.0914317620011
"115",16.3910402205831
"116",18.8964981174826
"117",20.8678548691084
"118",15.3245299021918
"119",21.3092406725374
"120",18.9501812589745
"121",12.0074143062598
"122",13.6981875994318
"123",11.8172238667788
"124",12.5138211188492
"125",11.2521773881246
"126",10.1545260050398
"127",5.79359900895973
"128",9.69948499335185
"129",10.2511916713111
"130",15.0522016329602
"131",15.5809164572841
"132",15.3944624843154
"133",15.9406909563441
"134",19.487842734834
"135",29.0487322862243
"136",33.6800491517805
"137",37.0281461935925
"138",37.1538543273561
"139",43.6310612619378
"140",42.9001810931919
"141",46.6304985444602
"142",45.8578611022106
"143",49.8982424289129
"144",48.6954984900525
"145",51.0597918048772
"146",49.3985711813566
"147",45.1333130811364
"148",47.4236298907352
"149",41.2357335710305
"150",39.9533411105154
"151",35.0785490115258
"152",34.9063356663748
"153",35.8836590737718
"154",29.4814011717572
"155",28.3723212812319
"156",30.5943548856325
"157",23.9458167457035
"158",24.0846544889301
"159",25.7871654777839
"160",23.7313287898804
"161",26.8223427978383
"162",27.5982689131419
"163",25.8513438782236
"164",26.20972768833
"165",28.2355458542134
"166",33.4333698291736
"167",33.9264968126918
"168",33.8224115015588
"169",38.1311206381102
"170",33.4273097414426
"171",39.8848092933653
"172",42.0756264383138
"173",47.0832442551512
"174",44.6325102567577
"175",43.7426514946301
"176",48.2824454939056
"177",48.6685486720675
"178",46.6696635996038
"179",45.5709657914698
"180",40.9143325653642
"181",41.7382143907855
"182",39.4076804051181
"183",43.3440149897956
"184",41.2764287305686
"185",35.7509789707638
"186",34.1764317080253
"187",34.7598298462943
"188",33.639878219582
"189",33.5084339373336
"190",32.8489019975921
"191",32.7991007685277
"192",27.2099704668136
"193",31.6013770269704
"194",32.6776700450525
"195",33.2524760965067
"196",31.652736934418
"197",29.4928547078925
"198",30.3910650862607
"199",30.1847374224132
"200",27.3448685678976
"201",26.6343008838454
"202",24.0273167344524
"203",25.7301929376451
"204",19.7497886471364
"205",20.301973710617
"206",16.2765701423115
"207",16.9620618241172
"208",17.7699465399344
"209",17.0568622743001
"210",17.7916821181969
"211",23.2407368279498
"212",21.9377657188137
"213",26.3192018543104
"214",28.1511955755888
"215",26.8179924891671
"216",32.2217025288473
"217",31.3238704722955
"218",35.0010467963456
"219",40.1296604597309
"220",37.6641182745872
"221",46.3594864237696
"222",44.3162499927632
"223",49.8967516061974
"224",45.3464436469908
"225",42.4596861959523
"226",41.1766320178099
"227",43.0955149874806
"228",42.6954416249795
"229",41.1162090240451
"230",44.5605488320357
"231",37.9213014295225
"232",37.7851403521474
"233",36.5639579390134
"234",38.1274408820085
"235",42.6838002027063
"236",43.0901927601136
"237",40.2028526405263
"238",37.6077435733408
"239",35.7631279129767
"240",42.9414298334488
"241",47.8862424173496
"242",44.8020148895925
"243",45.0551730461191
"244",49.2430005852209
"245",48.5390829977191
"246",52.0940369163939
"247",52.5072557598386
"248",53.5873352879936
"249",51.5777080566574
"250",51.768333436202
"251",50.8493980143385
"252",47.135685094877
"253",47.6317894604741
"254",44.9561235276336
"255",40.6366696960064
"256",40.1307095517842
"257",36.9077585465672
"258",33.6242275278835
"259",28.7829044359475
"260",28.1294503973099
"261",26.732370744188
"262",27.7092915799173
"263",23.4344424536508
"264",22.4485578759232
"265",25.1801368588007
"266",23.0136302742602
"267",23.5544593571693
"268",24.5745773951083
"269",24.9016329198245
"270",21.7653509624213
"271",23.6694401587286
"272",23.3721061356425
"273",26.7333762288501
"274",30.9637671717958
"275",26.5243741078695
"276",33.8194963436272
"277",38.5377597109077
"278",40.0851726927329
"279",37.6857040953044
"280",39.9097972818173
"281",45.6601196640612
"282",47.6276969872771
"283",48.3675358940694
"284",52.5454033560806
"285",50.0795311979386
"286",49.9329572151012
"287",56.1191115761318
"288",53.7384383640239
"289",51.3203066134328
"290",51.0589303826456
"291",47.4081223842292
"292",48.2579591079061
"293",40.6769219184266
"294",38.6073228956133
"295",33.8442445765695
"296",30.4693368041374
"297",24.8417545999601
"298",18.9598911632798
"299",21.1268701581666
"300",12.437882629564
"301",13.5872565214755
"302",12.0042911818232
"303",10.014550816842
"304",12.1247723276704
"305",9.27261109197357
"306",9.17689252092417
"307",13.4118549659615
"308",9.0772754647447
"309",14.9697744099581
"310",21.4135023643714
"311",24.5960556520454
"312",25.2758147894585
"313",35.2599180446653
"314",37.009570447288
"315",34.8027174982076
"316",39.2041875494974
"317",40.6777563239261
"318",39.8524465246975
"319",39.3647813161532
"320",40.5379713915668
"321",36.6714862858735
"322",41.5369202479962
"323",39.7725879665582
"324",39.7188091886928
"325",39.1559087711627
"326",38.2485472440137
"327",37.1211286054868
"328",39.974661805914
"329",39.6487091923682
"330",46.1324824029621
"331",43.9455603656589
"332",47.5639003842103
"333",49.1385522555195
"334",49.6924602437398
"335",49.1983601393731
"336",51.0722383814039
"337",55.0684692897469
"338",52.5054274983039
"339",56.2246695435887
"340",53.8743515712462
"341",52.3371118003334
"342",47.2667683707883
"343",45.4579115218801
"344",48.1847287817091
"345",44.1628712973433
"346",38.3107685601055
"347",38.0313871615847
"348",34.999764812698
"349",34.9651190112883
"350",25.5900432968982
"351",27.2371279414387
"352",25.8871829818439
"353",26.5113267943536
"354",24.309894949532
"355",24.8544435709647
"356",25.3070085707376
"357",26.565188364156
"358",25.3892853495992
"359",25.5881215553531
"360",29.1601302938488
"361",30.6921671939205
"362",30.7561447358155
"363",27.9612365473472
"364",34.7271831920832
"365",37.7824359839503
"366",34.852171755417
"367",32.6376982112317
"368",37.1357756858857
"369",37.4018926937633
"370",40.3168014177027
"371",39.3161803453929
"372",42.5370591323173
"373",39.1289512511267
"374",40.7261581395285
"375",41.2508845541591
"376",40.9645489322878
"377",45.1109235756824
"378",47.3801845856043
"379",44.4547540418079
"380",49.99082500182
"381",52.9117056438993
"382",48.1223744891461
"383",49.0709899017119
"384",49.4255965548213
"385",47.8184467703784
"386",53.7899916885955
"387",52.242798044725
"388",51.8119483902862
"389",51.5845303251966
"390",54.8682788210227
"391",50.8101840307294
"392",48.9450853422437
