"","P10_S7"
"1",74.6896018891221
"2",84.9879494711602
"3",87.9889501653742
"4",89.8742438545812
"5",85.3289109516542
"6",94.1421671466288
"7",90.5002972799402
"8",91.0664523178598
"9",90.540681911989
"10",88.7825717151957
"11",90.0607046709549
"12",83.718688965365
"13",85.7153323171231
"14",84.9505766578023
"15",83.2524616799724
"16",81.312885734596
"17",81.4394707113301
"18",81.9719942744054
"19",76.4102591366294
"20",74.2792418648822
"21",77.8129217045356
"22",73.017210560868
"23",75.4188002145784
"24",77.9921150913289
"25",73.908880785549
"26",72.6264158775392
"27",76.2809747152068
"28",73.6097889869213
"29",76.1470662100839
"30",77.3368450032184
"31",75.5232019917505
"32",76.928145178624
"33",78.765635498736
"34",79.3075671167262
"35",79.4376716760894
"36",80.9336468809203
"37",84.4612277743847
"38",85.1995900347714
"39",87.2139574601388
"40",88.1608038142036
"41",91.1490971284006
"42",84.4716345617689
"43",90.4677429132831
"44",90.1492801086295
"45",88.8209835360999
"46",94.9756252975357
"47",91.4093630541772
"48",92.7908718142885
"49",95.3325865010527
"50",96.1958381933641
"51",90.4064686813047
"52",91.7404397678087
"53",90.2735882262157
"54",90.8258613916789
"55",94.3956681815552
"56",92.0253939073949
"57",86.3619326458887
"58",88.9102525741461
"59",88.926284805537
"60",85.5553201579887
"61",89.003465757579
"62",86.7060381073615
"63",78.7589850901295
"64",85.9495343837264
"65",83.8736276624751
"66",80.7596971646688
"67",80.2092384295916
"68",76.1477564020201
"69",76.3782928350372
"70",75.6799836727745
"71",70.8585036859233
"72",76.2133567743914
"73",74.7389102189715
"74",73.0792715334576
"75",71.5718745537636
"76",71.344401887763
"77",74.9183003409132
"78",72.7548713215242
"79",71.7029922057942
"80",72.2654359680544
"81",79.2127044886042
"82",75.527574704561
"83",79.5319388453801
"84",78.1365856046497
"85",82.6690333871292
"86",81.6025138715624
"87",81.4926289010627
"88",79.4493947428701
"89",80.9412683940586
"90",81.9858600228977
"91",85.8814103445963
"92",81.5335200763799
"93",86.329403607775
"94",87.7889601324671
"95",88.8132281839794
"96",90.2785381556384
"97",86.2072546166247
"98",87.6988944377766
"99",85.8022145864992
"100",83.788405700202
"101",82.6500445706078
"102",84.8483801225734
"103",84.674953589693
"104",82.1514617776186
"105",82.2687656910046
"106",81.1887304085896
"107",80.2442835697675
"108",81.3946072317276
"109",81.1750030696167
"110",78.9770953568532
"111",79.5295519106885
"112",81.7047691125032
"113",83.2360383705435
"114",79.8461367917948
"115",78.9941853793005
"116",78.0622040679628
"117",77.2245003687903
"118",76.7456419343609
"119",80.7719418139242
"120",82.0492825870991
"121",81.1600224391747
"122",77.761416204937
"123",82.2678427726951
"124",83.9669108515658
"125",82.3105115396011
"126",88.3165636628574
"127",89.5992628312999
"128",86.2330235528474
"129",89.5092582112634
"130",86.5882464686302
"131",89.4300462317431
"132",87.4367803671795
"133",86.4969071654679
"134",90.0141751744892
"135",85.7416289467944
"136",87.6600709366555
"137",85.9403928238323
"138",84.4568671794435
"139",86.7486800472752
"140",84.2950816673554
"141",81.281149463784
"142",82.5962767992058
"143",81.5060991824903
"144",80.0443959920066
"145",80.3007605267893
"146",81.4419340302092
"147",76.9682871372951
"148",74.373660878567
"149",75.6690780865648
"150",78.0649426209344
"151",76.6524508484266
"152",77.6776036316892
"153",73.8246171960121
"154",74.5863506183308
"155",76.069520843658
"156",76.4864585739666
"157",76.8855640991979
"158",75.2775820151505
"159",79.0893223422705
"160",76.3779115935599
"161",77.7889482104441
"162",77.3455426083125
"163",76.4339505820509
"164",77.8477744488202
"165",73.4261740298241
"166",76.6976296500413
"167",75.0386497866751
"168",76.4989954372471
"169",74.6496299544289
"170",75.1378562337107
"171",69.8139640538952
"172",71.9075685031473
"173",69.9473359540204
"174",67.7333075968082
"175",69.5991850299988
"176",66.0188751833429
"177",66.236662418072
"178",65.2447142202613
"179",63.3025576709658
"180",60.9959371378943
"181",63.0791493680745
"182",62.1858040242222
"183",64.5796109291031
"184",66.3493908694768
"185",63.5023095843842
"186",65.5189523371339
"187",66.6861856728501
"188",67.8363321544602
"189",70.161603286294
"190",71.7971053742012
"191",76.5830438191751
"192",79.1988933268151
"193",81.107710206865
"194",84.591049430311
"195",79.9801838446909
"196",79.4925150605739
"197",79.3701030878654
"198",86.8955838936552
"199",84.5938397922166
"200",82.9879979978004
"201",81.9171308935349
