"","P3_S6"
"1",11.7089271949082
"2",15.0996225909771
"3",12.2713966360768
"4",12.4399590906141
"5",21.5181131436845
"6",25.5689199308418
"7",22.9578025441601
"8",29.2322290430986
"9",30.0923935158143
"10",28.7161647058428
"11",33.6443592417262
"12",33.7407048802592
"13",41.7197454082219
"14",40.6202625689687
"15",41.0326741899033
"16",43.5840817154474
"17",50.5301818215941
"18",48.4307319695809
"19",51.4056858168059
"20",51.195520957486
"21",57.946894782237
"22",58.3687847386249
"23",58.0876507157287
"24",54.5884360459484
"25",55.4264886048083
"26",55.1343938927118
"27",56.5904643306191
"28",59.13364769188
"29",50.5954477957256
"30",49.6502160682641
"31",46.1740255779983
"32",48.9864205551722
"33",45.3657982020485
"34",42.8300222021145
"35",40.8386478803338
"36",38.057493788436
"37",39.0085029347486
"38",34.0471271996652
"39",34.7631551264757
"40",36.1425373016972
"41",36.4404306164327
"42",38.241537587053
"43",34.7342322141599
"44",37.7846044359139
"45",36.6135563607943
"46",36.0584960837991
"47",40.7329107978206
"48",40.6456488815507
"49",40.0101793291938
"50",38.5849428884144
"51",43.2620164172648
"52",40.2444663445417
"53",43.2902040282591
"54",42.0837743190525
"55",42.4331474119903
"56",41.6047481365881
"57",43.6065189671168
"58",43.5017561383161
"59",39.9258790190481
"60",41.0259926182886
"61",34.3572113650337
"62",37.0073904744292
"63",37.6283762373479
"64",33.1532489699348
"65",30.7500996211685
"66",32.5090744963507
"67",30.540139514111
"68",33.2287726892857
"69",31.2342467552182
"70",33.9712312427002
"71",30.599964032274
"72",32.3673246269882
"73",35.8430667401431
"74",35.160722144859
"75",33.6137989962751
"76",36.1562184301398
"77",35.7740057523849
"78",39.678363334727
"79",37.993480537872
"80",43.6609603954065
"81",39.0453493427081
"82",40.1880024611134
"83",43.4482167707969
"84",44.7881181899096
"85",42.3964239368368
"86",42.8537704493452
"87",40.4909311663286
"88",38.7318556657308
"89",41.4971033050835
"90",39.6581117848736
"91",40.4683942251057
"92",39.4223102726716
"93",40.0062352361401
"94",38.1067553790493
"95",35.1965689043118
"96",37.122178594877
"97",35.6942554729316
"98",36.6046138100477
"99",33.3562040156028
"100",31.4558575248103
"101",36.9156924414058
"102",31.9950938959987
"103",34.3038354195311
"104",37.8751676178326
"105",35.3019632317119
"106",36.4199570350263
"107",34.9019587074669
"108",38.3293166116951
"109",39.069905769159
