"","P5_S2"
"1",44.1269210072999
"2",44.2155325533538
"3",46.4396585941865
"4",46.9864646664672
"5",45.4889330557079
"6",42.4368344295453
"7",43.8102586673338
"8",41.9577712039024
"9",44.2744281113397
"10",37.0821311643163
"11",40.7391778494186
"12",38.5885301372747
"13",36.9906894305724
"14",38.0865374371275
"15",37.2250062929373
"16",44.4404254065718
"17",42.319135216481
"18",45.0217185991204
"19",50.4552597484684
"20",49.636358440906
"21",53.5587459277441
"22",56.7065422804507
"23",62.5766427964275
"24",62.2447152117239
"25",65.0391139925974
"26",63.8406364372871
"27",67.6512242647753
"28",68.0213065110442
"29",69.0116047747795
"30",68.4506365564119
"31",70.1294290884357
"32",68.6256524550668
"33",66.8520533535447
"34",63.7931015790429
"35",60.3054392236254
"36",62.8190307221055
"37",58.950931104283
"38",54.9954317674661
"39",51.9608211364869
"40",52.7512715366922
"41",50.3332231199476
"42",47.8790188788785
"43",44.2490482765067
"44",46.3890267013457
"45",42.789075277305
"46",42.0077305072198
"47",45.3005396545818
"48",44.7699108409231
"49",45.0453793603764
"50",44.6585983925871
"51",46.9824482911522
"52",48.6417649124738
"53",48.2872416799432
"54",50.7484695087994
"55",51.8977544771812
"56",52.123075160587
"57",48.7697302912866
"58",52.2434947546577
"59",54.1329337752885
"60",50.1085773879251
"61",50.1627186208195
"62",47.9788886672722
"63",47.4323185966055
"64",48.7377888300436
"65",49.5611884811882
"66",46.4676988596092
"67",45.1603003940157
"68",44.2842203970044
"69",40.9503732406683
"70",40.7237172964832
"71",39.2339651431964
"72",43.9751895828828
"73",49.1913087821498
"74",44.7583379897761
"75",49.9482819640222
"76",47.5640604797591
"77",50.8192811475789
"78",50.9150649404055
"79",54.5832290068443
"80",54.8155681944744
"81",57.047774915488
"82",57.3412692251495
"83",58.3161673923186
"84",57.008346292481
"85",58.6622294748674
"86",56.4316843227398
"87",57.971043567784
"88",59.4361574199963
"89",55.4473446678781
"90",59.2258531558777
"91",59.8994538611631
"92",57.929217686406
"93",54.9888634979529
"94",55.4994941222761
"95",59.0914540892397
"96",56.2757010610345
"97",57.7843653467211
"98",57.6636529754926
"99",55.1184692986731
"100",55.3388605064517
"101",56.2410778676858
"102",50.3733105212272
"103",52.8261830459324
"104",47.3001425390027
"105",44.2361656530364
"106",47.1247194393662
"107",46.548044137711
"108",49.1865468332654
"109",49.7741746607248
"110",44.2352447299651
"111",51.2769733259928
"112",51.2487532271569
"113",51.6266935984448
"114",50.5129450656261
"115",49.3714961840023
"116",48.1645866219153
"117",52.6706026707162
"118",53.4607639578665
"119",52.7902231233066
"120",53.0812459963244
"121",50.6200799031893
"122",53.7429210737195
"123",53.8538634808096
"124",53.3309417631752
"125",55.0223189666884
"126",52.3662375821629
"127",53.3378787783508
"128",55.0420509985993
"129",53.8414850243137
"130",46.6419436876293
"131",52.3164447395224
"132",50.8660001040691
"133",45.3250724112568
"134",44.2373348389323
"135",45.1921004382112
"136",43.0120081896102
"137",40.8666333286527
"138",41.9045066900907
"139",40.0467425589552
"140",40.3054184411513
"141",40.1783467876671
"142",40.2893512136436
"143",44.5620355002562
"144",45.4736640938587
"145",49.6060220537668
"146",53.9129875885053
"147",57.849751620495
"148",58.3388123463185
"149",65.2317132304503
"150",69.7612813793778
"151",71.8107943577483
"152",75.3983506627236
"153",80.3510155626742
"154",80.0178518016948
"155",79.7577588081518
"156",80.0071952272851
"157",79.1815219591472
"158",77.5004005719665
"159",77.8246817764228
"160",76.3151513626233
"161",70.8930105255334
"162",66.0762814881344
"163",61.6171615293076
"164",63.1210243504914
"165",57.891457295626
"166",55.2575955001868
"167",56.0099618632453
"168",57.6089570179741
"169",58.7936601085898
"170",56.1467473215989
"171",57.9129939722734
"172",62.530842013145
"173",64.9549371123692
"174",66.3673997041092
"175",70.9139265123645
"176",70.0415846458096
"177",70.8238903490191
"178",69.4900867938509
"179",68.0522358107679
"180",65.7170910436737
"181",65.6258673771531
"182",58.8256333897246
"183",55.0688281069017
"184",49.8301871966775
"185",45.5431696833961
"186",39.9563501641758
"187",39.1183366665905
"188",37.9704020795937
"189",38.331368092753
"190",36.0154662181681
"191",38.018182007297
"192",37.0374968604806
"193",39.4778052402586
"194",45.0720237048836
"195",48.0142052370414
"196",57.2491378852504
"197",57.6527559146777
"198",54.157441874286
"199",60.5568146850024
"200",63.632763236296
"201",70.2747531828169
"202",70.0064762068153
"203",72.3602846805676
"204",72.5492616169087
"205",69.5020140259811
"206",71.2878617576069
"207",71.7323178535742
"208",70.0175974805532
"209",63.8610347018587
"210",65.2277802915369
"211",63.6775826895719
"212",63.952804198336
"213",58.8510530415228
"214",57.2371293866573
"215",50.602226582624
"216",55.2747733431326
"217",50.3320342778786
"218",47.2376739005725
"219",44.4328034578401
"220",46.5959151087187
"221",47.7049962163307
"222",45.3867503224474
"223",45.8516973994649
"224",43.2265080931297
"225",42.6248870724806
"226",50.1856142426389
"227",47.926826366776
"228",44.4389824511359
"229",44.1430946754263
"230",48.1692565066883
"231",48.1108296400412
"232",53.0990028296965
"233",50.6133456728584
"234",57.6303482787057
"235",54.282187762447
"236",53.5629570076006
"237",55.3156132147841
"238",57.4060891238341
"239",58.4202225449938
"240",58.8448443459754
"241",58.4101621727316
"242",59.6495986459874
"243",57.3131094639097
"244",59.4974791176644
"245",56.96074426709
"246",57.4516311704957
"247",56.371248137157
"248",56.290607813677
"249",56.8816109598141
