"","P4_S10"
"1",47.1482545547325
"2",50.5023208629576
"3",51.3532960139146
"4",56.2739290922246
"5",57.6699236275548
"6",61.8285775382208
"7",62.5458112786033
"8",62.4589515391732
"9",65.2925706868052
"10",64.1137844479508
"11",64.9170481100597
"12",61.5412472639013
"13",61.5984820054943
"14",59.355006339495
"15",61.4596005887202
"16",55.4419383790012
"17",58.6815507856191
"18",54.9495435615952
"19",57.5422988619889
"20",49.6316296432269
"21",49.0515105050285
"22",50.0603482250111
"23",47.8812652992488
"24",46.8526629417198
"25",50.6936261951826
"26",52.605793079211
"27",52.9736605249844
"28",49.9877446576863
"29",46.2433057732256
"30",49.4314269999901
"31",46.6601127225846
"32",50.2333648265613
"33",47.6822561864802
"34",51.9395636196183
"35",51.9871173296477
"36",54.643224875532
"37",58.4680653315292
"38",48.4772270793142
"39",54.7476109363139
"40",52.4773777208137
"41",54.5428237233573
"42",49.1900508361503
"43",46.5781184185025
"44",45.7108492654597
"45",54.087881898678
"46",49.3714084099708
"47",49.6234444571106
"48",46.4142351186206
"49",46.7761435763598
"50",43.0082541334391
"51",43.1212975406628
"52",41.3703040870151
"53",37.5104451467951
"54",34.1631436316755
"55",35.8648962749922
"56",39.2418578139917
"57",36.7563352184965
"58",37.0608699060646
"59",30.5045859110389
"60",35.99969240944
"61",36.874078470952
"62",34.0951515600563
"63",32.1255108495268
"64",34.5009775622376
"65",38.8747576796588
"66",39.7316358992938
"67",40.6081467008215
"68",42.3014062915507
"69",46.8192017958838
"70",44.2310918734127
"71",46.1804164761852
"72",51.8549703314796
"73",51.4313063537715
"74",50.9643864025373
"75",54.1796089396331
"76",54.1193289713627
"77",55.9886385646794
"78",56.9429935651712
"79",63.0951482115212
"80",61.9225108404366
"81",59.5954646825289
"82",59.1795030090849
"83",61.9026665840535
"84",59.7091967456091
"85",57.4946803577013
"86",61.7694896752939
"87",60.0805048287966
"88",57.0167634763022
"89",57.7752153491074
"90",53.2018193013046
"91",50.9467472457629
"92",56.6239499037301
"93",55.236166428345
"94",57.8536412260479
"95",57.3246636835615
"96",54.2515297312023
"97",54.7155124008838
"98",58.9629305513018
"99",54.6556465310301
"100",54.6288325633743
"101",61.008296110657
"102",59.1864817252584
"103",57.2357913948194
"104",59.3275390344416
"105",56.8578331439837
"106",57.4081672549278
"107",62.3132968679875
"108",62.8364908343564
"109",61.0506918902781
"110",63.8940438777783
"111",61.1832325817399
"112",64.2206140285008
"113",64.5516662986983
"114",64.0384794110293
"115",59.5173799504259
"116",62.3252583017758
"117",60.1539793483617
"118",60.173717021749
"119",63.4282816088527
"120",56.1006535235901
"121",59.1993068454356
"122",58.5979000509359
"123",57.5414390952141
"124",62.314855754279
"125",59.5780529546364
"126",60.166525262261
"127",58.6665312831322
"128",60.7480315694308
"129",61.8569821209079
"130",57.4123208321509
"131",55.351226704233
"132",60.1663576127009
"133",59.4427487928039
"134",61.5105052268374
"135",59.0217909338549
"136",58.6764729828158
"137",60.8675236616535
"138",61.9173551052096
"139",60.3129791177352
"140",60.964256829858
"141",63.5821646199138
"142",57.7861722136618
"143",56.4984753873615
"144",59.2609742030572
"145",58.1471876318272
"146",56.7332643294468
"147",53.0186379442182
"148",55.1692951961424
"149",50.1041822516673
"150",51.7433418643002
"151",51.1888003373801
"152",46.570353802533
"153",45.1058564543807
"154",43.4866029424506
"155",46.6429397189002
"156",47.136235406764
"157",43.4003970270768
"158",43.8499125818573
"159",44.7983796206289
"160",44.4075661364451
"161",45.6375935822559
"162",48.6916307360187
"163",46.7405775881181
"164",50.6402666687063
"165",51.2542068931552
"166",51.5580406709046
"167",51.8553577066794
"168",56.6117486844733
"169",56.4940932818439
"170",54.9179375280973
"171",56.4695353185027
"172",50.4189807809631
"173",53.4578719216708
"174",49.2399118759217
"175",52.1812831005669
"176",48.186095078737
"177",44.3003370493252
"178",45.2795004768452
"179",37.284588617596
"180",33.52599645817
"181",39.4641513121628
"182",34.7889466995093
"183",36.0589852954194
"184",34.1116743421491
"185",33.2844967335765
"186",33.0808891683165
"187",34.8303510316067
"188",35.8998067589756
"189",36.2751060788479
"190",36.9045364160693
"191",39.9084339142853
"192",46.2009322163096
"193",46.8562109062113
"194",46.6078286739432
"195",48.060095582395
"196",52.7246385049259
"197",52.8898014521164
"198",55.7228551994021
"199",58.5550537998157
"200",60.5542868952202
"201",62.3860690107774
"202",55.5147960380139
"203",59.8657251954884
"204",62.2159311254382
"205",60.9954336363712
"206",58.5939788463789
"207",60.0155750742816
"208",53.3453301793188
"209",51.4781868299323
"210",53.554400138642
"211",49.6184476938217
"212",51.5672233260136
"213",43.2372509687328
"214",43.8300379395854
"215",41.9094910897847
"216",45.2507692901087
"217",43.7121255251902
"218",42.9215298419322
"219",46.5462039624591
"220",40.1869560367658
"221",44.3839727889729
"222",45.3045284832911
"223",43.9426111240529
"224",50.9048226799402
"225",53.0237645036422
"226",55.8017375905981
"227",55.7622794199923
"228",58.7085756304963
"229",63.3690987444513
"230",65.967007531295
"231",65.6069629314412
"232",67.675644731777
"233",69.610145475828
"234",74.2919260263039
"235",75.5985848380987
"236",76.9461101469306
"237",77.7398507641451
"238",79.501274944092
"239",81.1506127438902
"240",80.002383593531
"241",72.0110408653154
"242",71.5048149298815
"243",74.1576007537534
"244",71.4211910624588
"245",68.4993810303919
"246",65.8654078687837
"247",63.0185286590041
"248",63.6809739905112
"249",57.6182779985855
"250",57.6236750397031
"251",56.480876309822
"252",55.1770781098924
"253",55.2088316606615
"254",52.4124389662234
"255",44.7916970366448
"256",46.7015330773393
"257",46.9009475360299
"258",46.3831441730395
"259",47.5600292661962
"260",50.0875289112145
"261",46.1620445804691
"262",49.046438298595
"263",46.5527808676519
"264",51.3999067319679
"265",50.7365005701109
"266",48.6600368701245
"267",50.3200893051646
"268",55.8405629633511
"269",54.2281536679148
"270",53.2957363522545
"271",53.695089137869
"272",53.0759812439386
"273",54.2061865119764
"274",53.5737002175975
"275",55.4509934850486
"276",53.7396470638177
"277",56.125727019725
"278",52.9015892390807
"279",52.067294778587
"280",52.4440010670721
"281",51.6308302350761
"282",49.3830964285494
"283",45.9485144614372
"284",50.1300332026495
"285",53.6886404168295
"286",46.3342726607576
"287",49.8909319794799
"288",54.0038526454858
"289",47.8604751347738
"290",48.0144658694675
"291",52.2658321447611
"292",54.3242864045282
"293",54.6956135406059
"294",56.8967907101555
"295",54.4325777135158
"296",57.2517137364066
"297",59.105945757165
"298",60.1148153831043
"299",62.8208057532407
"300",60.1770880622624
"301",56.7231497460868
"302",61.4562164055917
"303",63.4138106346675
"304",58.9344930416171
"305",57.6963441532717
"306",53.193465973757
"307",53.8213983468153
"308",49.477573427047
"309",47.3793819473542
"310",42.3460922058078
"311",42.0406967532846
"312",40.4706175632336
"313",36.6292939481295
"314",34.9088106011511
"315",32.8572899015961
"316",30.1997281651991
"317",25.8579680373682
"318",28.226562782508
"319",24.892396342942
"320",27.882664494221
"321",29.5563357636432
"322",32.7577153092131
"323",33.3946882503966
"324",30.8152594266393
"325",38.7976175906001
"326",34.5217821600162
"327",45.9514546339711
"328",43.1412118412359
"329",42.6634448745246
"330",42.1927576292192
"331",52.2649177956536
"332",48.0453686632349
"333",48.603034564558
"334",49.4627887079883
"335",49.1429102001213
"336",53.2040495515246
"337",54.8582412704905
"338",53.7720830464525
"339",59.0758007092638
"340",59.0678528038263
"341",57.5895355778376
"342",60.2597796098592
"343",60.1665019053932
"344",64.1871206885373
"345",64.4656891304515
"346",62.4384998096579
"347",63.1615803281926
"348",64.882544012655
"349",65.0132128520829
"350",68.8527082958595
"351",65.2459754411638
"352",66.1216978808752
"353",67.5281774648664
"354",71.3419616462744
"355",65.9826601037323
"356",69.9292039504436
"357",68.8768687909709
"358",66.9620586629094
"359",68.9796644789628
"360",66.8196010826015
"361",65.6799145562422
"362",60.711716368009
"363",62.5211982581704
"364",63.8446895367717
"365",60.3022484175819
"366",62.0999749090538
"367",58.7114734901742
"368",60.2290212746979
"369",60.8009788534868
"370",63.2603616858266
"371",61.9839557019007
"372",64.6649271659171
"373",62.9452100077994
"374",61.2945140502825
"375",65.5655975267038
"376",65.8374666575171
"377",69.8697108864739
"378",68.5017929703223
"379",64.1644961706387
"380",66.3680734069211
"381",72.104304297731
"382",69.1050161279562
"383",68.2401816275582
"384",64.8201262993025
"385",62.1346330287642
"386",66.7702389342747
"387",66.077835754934
"388",63.55546430614
"389",64.1542757032573
"390",64.1398856088678
"391",65.9541113937495
"392",62.2129138916958
"393",60.27565823365
"394",59.40365535917
"395",58.7891921727569
"396",55.4801588730945
"397",58.8014258948693
"398",58.0244432481281
"399",60.7723184690201
"400",58.2010425681204
"401",61.7762738723793
"402",57.628113822382
"403",57.199104321732
"404",60.2837537122233
"405",60.4062631649597
"406",59.8120886738877
"407",66.5812146929073
"408",61.588729023055
"409",64.7159958166554
"410",64.841641521531
"411",61.9313081297155
"412",66.5946174937159
"413",65.7315531235394
"414",66.8399452866813
"415",63.0684123279244
"416",68.6443669242255
"417",67.1892652748547
"418",63.9161042913619
"419",65.6241028441731
"420",64.2264764492875
"421",65.8135596547578
"422",62.4972938524045
"423",62.7215960730049
"424",66.0358103300748
"425",61.7763144913555
"426",60.2426150850376
"427",64.2760145741945
"428",61.2162277207007
"429",66.2868403563651
"430",63.073588597981
"431",64.6935769071541
"432",70.6067698198216
"433",68.1292879521112
"434",73.4482481000424
"435",68.3718560837024
"436",73.1483604061442
"437",78.2822948925441
"438",77.2470747382056
"439",75.7081506908837
"440",80.4342328524601
"441",82.025810212444
"442",80.5852164544877
"443",83.0715841515358
"444",83.8077926373532
"445",84.7369881724121
"446",86.2312853878339
"447",85.6851600374946
"448",86.257684203155
"449",83.6956540255101
"450",79.6936201403556
"451",78.8330844385631
"452",76.6058799490714
"453",77.2965023851797
"454",72.4502844645191
"455",68.1760997626823
"456",68.2279749498857
"457",61.3570876859891
"458",62.9867295841683
"459",62.0441106048151
"460",59.5680434115377
"461",58.8693382173945
"462",54.832121386226
"463",52.3130668833933
"464",55.1270113851703
"465",51.1920967700008
"466",51.4126486533381
"467",51.3575619292117
"468",55.9709878545793
"469",52.7136820431586
"470",51.1941911914327
"471",56.5277694837618
"472",57.3002921407747
"473",55.203015994639
"474",59.041925961064
"475",61.1117412540307
"476",63.34857904956
"477",63.2128463605454
"478",67.4824669538101
"479",66.2652216297151
"480",71.1359402759313
"481",76.7103722732002
"482",75.5826475941749
"483",72.5817606040459
"484",73.7757669148572
"485",74.1213891943514
"486",75.6554269592067
"487",73.7055655973369
"488",75.6763217505862
"489",75.6991026890501
"490",73.9960013059425
"491",75.3552401620698
"492",75.0823858630912
"493",74.9818087668419
"494",74.5203317294353
"495",69.0738234060075
"496",68.559264168277
"497",68.9153403891043
"498",67.281343943531
"499",68.0695581236182
"500",67.6608157247177
"501",65.9157341832828
"502",67.4561491489168
"503",64.1177367106529
"504",63.5806419369314
"505",65.9284000063025
"506",62.3127607550375
"507",67.6931725867267
"508",67.3458517491323
"509",61.5242569815785
"510",67.5099064664781
"511",66.2527038420581
"512",67.041841348149
"513",70.0610848150362
"514",71.6626687129011
"515",70.058388125803
"516",72.017671697985
"517",73.5812580319635
"518",75.4250910894289
"519",74.0551298572679
"520",78.4349837870587
"521",74.9523355450934
"522",76.9487849727038
"523",78.7201507247207
"524",72.3557648218643
"525",71.4046411853449
"526",71.5641551613939
"527",71.6136048951118
"528",69.3250735722393
"529",69.7590880928887
"530",63.1260926760546
"531",59.8790010844928
"532",57.0475035560494
"533",55.3083027719627
"534",54.4617423236686
"535",52.6272066441613
"536",46.4130337830741
"537",48.5230616197153
"538",44.9365072015411
"539",45.1393129084356
"540",45.707358615377
"541",49.8340354101955
"542",51.5667345276206
"543",52.5719757130779
"544",53.8552437695996
"545",55.4154127363052
"546",59.2054872456644
"547",61.4818993693546
"548",66.7578834461677
"549",70.7719611262749
"550",72.2458115611524
"551",69.0105287313202
"552",81.5703192326517
"553",83.4794147472386
"554",86.0097706289971
"555",82.9111311634014
"556",85.3209423675472
"557",85.5370044131487
"558",86.0265669370438
"559",90.5556984341729
"560",88.2411317012033
"561",92.2827404987771
"562",86.2970701631154
"563",85.7266528219223
