"","P5_S1"
"1",37.830989811207
"2",40.338274754873
"3",42.5258001686653
"4",44.3802060380311
"5",45.8997776157666
"6",47.0935691055011
"7",47.9801476072869
"8",48.5860684416007
"9",48.9441960219207
"10",49.0919783110707
"11",49.0697688590065
"12",48.9192703979101
"13",48.6821503222347
"14",48.4109449886969
"15",48.1513290269664
"16",47.9321117966793
"17",47.7829928771145
"18",47.7270992778311
"19",47.7805609407384
"20",47.9524361281113
"21",48.2449684070781
"22",48.6541395104742
"23",49.1704671308158
"24",49.7799846486518
"25",50.4653317238872
"26",51.209457443705
"27",52.0139426499925
"28",52.846913171764
"29",53.6870706952135
"30",54.5119387467753
"31",55.2981756267725
"32",56.0219761330124
"33",56.6595949801884
"34",57.1880086161662
"35",57.5857120749566
"36",57.8336257256554
"37",57.9160656489206
"38",57.8217132791898
"39",57.5559522782211
"40",57.120539359903
"41",56.5182408991759
"42",55.7605110448569
"43",54.8635002680018
"44",53.8475300826079
"45",52.7364070685765
"46",51.5566094164009
"47",50.3363861595717
"48",49.1048134410104
"49",47.8908532692621
"50",46.7224582194239
"51",45.6305416029995
"52",44.655268511975
"53",43.8083922383183
"54",43.1058732213318
"55",42.5577401060473
"56",42.1679341897154
"57",41.934568055358
"58",41.8505881510729
"59",41.904796330374
"60",42.0831525661563
"61",42.3702531983158
"62",42.7508589005158
"63",43.2113362499569
"64",43.7519763832608
"65",44.3639577864644
"66",45.042437097821
"67",45.7870777285561
"68",46.5996183128246
"69",47.4828395611125
"70",48.4392799766869
"71",49.4698108865329
"72",50.572198061456
"73",51.7397842226503
"74",52.9604231312047
"75",54.2157817312967
"76",55.4835841011089
"77",56.7377953683016
"78",57.9403844139728
"79",59.0512314577589
"80",60.0270616230804
"81",60.8234523787635
"82",61.3972106783889
"83",61.7089978569449
"84",61.7260507533001
"85",61.4248256780813
"86",60.7933800216401
"87",59.8333062694459
"88",58.5610460437362
"89",57.0132957942366
"90",55.236333656967
"91",53.2913570767603
"92",51.2506394420355
"93",49.194051627129
"94",47.2050819527634
"95",45.3664239534322
"96",43.7553982951322
"97",42.4394966965127
"98",41.4723373542746
"99",40.8903026097834
"100",40.7100914008392
"101",40.9331825441825
"102",41.5398273336996
"103",42.4816832245861
"104",43.6949907010122
"105",45.0998241024099
"106",46.6040740785686
"107",48.1082667350624
"108",49.510971041773
"109",50.7144997562626
"110",51.630578615675
"111",52.185646645877
"112",52.3254588630009
"113",52.0180517223348
"114",51.2487401544197
"115",50.0433379715778
"116",48.4487953994109
"117",46.536139700826
"118",44.3966517679526
"119",42.1366925262915
"120",39.8714860569043
"121",37.7182448897954
"122",35.7890765096261
"123",34.184134277408
"124",32.9854683030092
"125",32.2519921788141
"126",32.0206186178144
"127",32.2973508509512
"128",33.056291685243
"129",34.2457020820047
"130",35.7895947486497
"131",37.5926891994104
"132",39.5467009016819
"133",41.5375753810504
"134",43.4532044913033
"135",45.1911170110126
"136",46.6656233294041
