"","P10_S4"
"1",91.1294644588592
"2",96.7259778500686
"3",95.1773044089384
"4",96.2231050390602
"5",99.419637208819
"6",98.8146716499074
"7",98.9002273766165
"8",95.0573462765003
"9",95.071286791578
"10",92.5732895849453
"11",89.1924902355642
"12",89.0234066173064
"13",84.1962674664356
"14",84.5199131104791
"15",76.4307132051955
"16",73.5092654574399
"17",71.3097112183663
"18",68.9514744316241
"19",66.3063751205251
"20",67.3179568727671
"21",63.4671548678615
"22",60.8856341102249
"23",61.8148625475128
"24",62.4627006105448
"25",65.6691706209205
"26",65.0700445708668
"27",64.2081588752254
"28",62.5784694124154
"29",63.5023299363633
"30",66.7694252146596
"31",66.4072408570631
"32",68.4615544097196
"33",67.7995750791533
"34",69.0569881262431
"35",71.8960724036914
"36",74.0834349108649
"37",75.5184802197954
"38",78.1705347615959
"39",77.202587117246
"40",75.0449210866844
"41",76.9269958990916
"42",80.0591290260681
"43",78.4963569831887
"44",80.0214798806511
"45",79.9811669567038
"46",77.4566881646301
"47",82.2001939440373
"48",78.9372000171058
"49",80.0010178037434
"50",81.9569540650835
"51",77.4283132004653
"52",81.4391326964918
"53",78.6254698711275
"54",79.9362243217275
"55",79.4342757543136
"56",81.2654396734667
"57",78.6131105967213
"58",74.9702179973362
"59",79.8932229639655
"60",78.0957727341982
"61",76.3115096626499
"62",77.8578295295837
"63",78.8672139467682
"64",79.1871906456004
"65",77.4341994906623
"66",77.4828686547999
"67",82.5780101591093
"68",75.8763695040174
"69",75.9546630167053
"70",74.88356512433
"71",76.752015589746
"72",78.1514541177688
"73",76.1856611483008
"74",74.722511911605
"75",76.6958207052714
"76",72.7462408094754
"77",73.0011658637897
"78",74.4135044239776
"79",75.632580640454
"80",77.2913837363884
"81",80.0006174146202
"82",75.6917527689827
"83",78.7553739992144
"84",79.5522665434544
"85",76.6015940376827
"86",83.3514286336918
"87",81.3315015530744
"88",82.0863498008346
"89",78.6177413516897
"90",84.5910136151271
"91",85.3355814417066
"92",84.5186685402365
"93",88.2929172584077
"94",84.0702190216236
"95",86.9804709436889
"96",91.6849152467076
"97",89.9262751420019
"98",90.0009193710995
"99",92.123069160591
"100",92.945799240449
"101",91.595611424943
"102",92.351001330152
"103",94.4492314017496
"104",96.7554274622384
"105",97.4816217668024
"106",95.4352896545662
"107",99.8492787504523
"108",98.172189178968
"109",97.837863546152
"110",97.0006236262881
"111",94.493814474363
"112",96.4791171093247
"113",93.1493025216581
"114",97.4623864417585
"115",93.3241410990884
"116",95.3256959486726
"117",94.5936090395834
"118",92.3327660291001
"119",90.9495120058408
"120",90.0950126359729
"121",90.6949413130662
"122",87.4649749525467
"123",86.0088767042029
"124",85.8509902989517
"125",84.2132020801468
"126",88.7565629663867
"127",84.835317503341
"128",85.356772376173
"129",82.8103429171932
"130",80.3784785390672
"131",84.4314949015346
"132",80.0455404033953
"133",84.2883688090722
"134",78.2938350261566
"135",81.3933616363294
"136",76.9594834680252
"137",78.7546032733141
"138",75.8876371626558
"139",79.5970126497859
"140",82.4645295485975
"141",83.2888296300074
"142",80.5850661983569
"143",80.8001841214633
"144",83.2065473638654
"145",82.2458991090495
"146",79.5945340990142
"147",83.6682168398754
"148",83.2974593380171
"149",85.4908976608495
"150",82.7006488320024
"151",84.3206256299439
"152",83.2317512985349
"153",83.8647931052607
"154",85.9168356094919
"155",83.2032299595421
"156",83.1141574598758
"157",82.8921713052332
"158",85.0315719412494
"159",83.1271807671916
"160",83.8056433820796
"161",84.5570584645486
"162",83.0079844309786
"163",79.7947153371822
"164",80.8342965158429
"165",80.5676060413031
"166",80.7705861092195
"167",81.3969856293529
"168",80.6367829282032
"169",76.3629444167785
"170",76.1252649712853
"171",75.7463622798582
"172",77.0330347874482
"173",76.0963066089261
"174",75.0301710617371
"175",77.6742531124804
"176",78.3416495693012
"177",76.2191990263123
"178",72.9472612952304
"179",72.5477860105087
