"","P3_S4"
"1",51.8835427755876
"2",56.9406699467142
"3",54.8241566276947
"4",56.2766480642038
"5",55.1977154340898
"6",53.4154548112758
"7",54.2999213680322
"8",48.9964191398553
"9",47.861384519556
"10",47.7193101621642
"11",44.8249422226076
"12",44.7109638622323
"13",43.3847266405517
"14",45.2396255705545
"15",44.6932448523292
"16",42.660210192299
"17",45.7745347679653
"18",44.7178363549803
"19",49.972757911536
"20",54.1727363530072
"21",60.0821397380869
"22",57.3713955732277
"23",63.2792071680816
"24",59.8641873328711
"25",60.6256816870185
"26",64.9240529472327
"27",64.1006754879646
"28",61.19355856388
"29",62.3257270459914
"30",66.2590361939262
"31",58.5815978130895
"32",51.671183520023
"33",55.0118790325648
"34",51.0087724142272
"35",51.8222403618597
"36",47.110687295548
"37",46.5189713765963
"38",43.9871156663272
"39",39.9444710133892
"40",38.351799077238
"41",35.7632587066814
"42",38.6517821240527
"43",38.359020954621
"44",36.5776055365968
"45",38.8409185222494
"46",36.9973074820661
"47",41.5780247290329
"48",41.0179278431817
"49",40.793407311141
"50",39.5669731766355
"51",39.1286422996905
"52",40.2345774933008
"53",38.5054949783474
"54",37.463403151055
"55",42.8414888113411
"56",37.3118391731823
"57",36.8888940659708
"58",35.3920554004641
"59",39.4251366454847
"60",36.9771552091295
"61",37.9259662101362
"62",36.6784162291119
"63",37.0315751728204
"64",39.8074159278271
"65",35.9603813611769
"66",35.0449381467998
"67",37.9933425521533
"68",40.8150536101488
"69",41.7729841624318
"70",41.4623531712783
"71",40.8349107583615
"72",42.3051782405742
"73",43.449172074326
"74",46.513030356
"75",44.1372634290157
"76",43.0404750575214
"77",45.6309059055191
"78",45.8055521754527
"79",48.6108579999478
"80",49.2178246088893
"81",47.7752974697606
"82",48.5142739999071
"83",42.8976163333964
"84",44.2012074620214
"85",42.4838661421967
"86",40.5279674837511
"87",41.3814270381375
"88",39.4314708053239
"89",41.3526938565177
"90",39.3145227959266
"91",36.785492449867
"92",36.106171336682
"93",34.9487258349468
"94",34.0559218189719
"95",35.0082042958392
"96",39.3511646173349
"97",33.0059718880833
"98",39.8909987107835
"99",32.410245464477
"100",37.8293780721446
"101",37.0526467409416
"102",35.9202788639258
"103",43.0112573384904
"104",44.8745871467377
"105",47.583147354549
"106",46.9153308990113
"107",47.9052292545582
"108",55.0937475842048
"109",57.2759907170748
"110",55.08504552754
"111",55.1916876284176
"112",54.8436063699437
"113",62.380539610851
"114",58.713752885868
"115",59.1359508899899
"116",59.9408627577106
"117",64.0379962506293
"118",61.3067043791854
"119",60.7496537889515
"120",61.244706334297
"121",62.3681930947503
"122",59.6021493417899
"123",59.5728193987016
"124",59.1079422013608
"125",58.5618866794815
"126",58.829281594683
"127",55.4546964640051
"128",58.6601669066933
"129",54.2077139912889
"130",50.3407567188405
"131",53.3632066470378
"132",54.6455356769753
"133",53.7492833394236
"134",52.3787412170959
"135",55.7065400478094
"136",48.5568093153058
"137",50.0210386350172
"138",49.2012428847479
"139",48.8781794803419
"140",44.9197682504369
"141",46.4396649656949
"142",45.8874598235152
"143",47.5921317771765
"144",43.4985838743582
"145",43.508353974231
"146",42.191097303873
"147",44.2568740593355
"148",42.2812712282321
"149",39.4768425193625
"150",36.5989714453675
"151",38.3494934424765
"152",39.1795839914741
"153",35.7162122833803
"154",34.9371288024772
"155",37.060870229126
"156",36.9765271040907
"157",38.0810257513324
"158",36.8541999646655
"159",33.4604914824774
"160",36.6194405239001
"161",32.8638819720131
"162",32.7859441106869
"163",34.5651395655459
"164",35.9289609462332
"165",32.1316284663424
"166",35.9010765459733
"167",33.6885736659435
"168",34.3072816244502
"169",36.4505192618189
"170",32.514301759211
"171",37.3516551138529
"172",32.6472406872187
"173",31.7113705729384
"174",34.9185588255956
"175",35.2426743070496
"176",39.1855365360031
"177",39.9743628637347
"178",41.6521702966007
"179",41.541775583828
"180",43.6407777649859
"181",46.3206319762943
"182",49.5223004898348
"183",43.7477981356442
"184",49.3387649706814
"185",45.1629537684752
"186",49.7727760594231
"187",47.1611866852714
"188",50.1729890653006
"189",47.5520219928267
"190",47.6451993562019
"191",48.6496040652336
"192",45.7755490914011
"193",45.0106688945336
"194",46.200640447452
"195",42.7588818254823
"196",42.2916367942076
"197",33.6231040427559
"198",36.057971859035
"199",35.4957829629818
"200",36.0528065704089
"201",32.7693793386937
"202",29.6278812189023
"203",34.5546827167077
"204",31.9607346484382
"205",35.2714712839158
"206",34.4569200806416
"207",30.3111186737474
"208",32.1502615356631
"209",30.6390236781423
"210",32.4138857465087
"211",33.4000036889717
"212",35.8642797869742
"213",32.7049095633896
"214",30.1092536928022
"215",29.810428494146
"216",36.0056831108499
"217",36.1413553714098
"218",35.7828249480632
"219",32.3702770683436
"220",31.1580318168494
"221",35.7325405359134
"222",29.6317991225512
"223",32.0811756652856
"224",31.44438694427
"225",26.4824319052595
"226",28.515767586126
"227",28.4323000396687
"228",25.2487556047471
"229",20.4886509560025
"230",19.5492233077935
"231",22.8728487661937
"232",23.4361211527923
"233",21.3669730964393
"234",22.5119146696583
"235",20.9798331962898
"236",25.640510045947
"237",29.9794169523812
"238",28.6447355787384
"239",34.2111675283609
"240",35.4538096954101
"241",43.1445171025711
"242",44.0929184952541
"243",49.1071469295465
"244",50.0729786761861
"245",54.7341837473509
"246",58.1717464514189
"247",58.1971023177089
"248",59.9552746842949
"249",62.8426554068447
"250",61.9556890747728
"251",62.5148203655251
"252",58.0333910173151
"253",62.7018410973627
"254",55.4034741123989
"255",56.0701845700985
"256",56.3849759514279
"257",49.1493544230239
"258",46.3823083153052
"259",46.3346517422561
"260",43.0527581385555
"261",42.18892895226
"262",40.2201087749342
"263",34.5959349213095
"264",34.7411330371775
"265",32.353402651324
"266",34.0740216348894
"267",32.3560376374275
"268",34.8658415055985
"269",34.2186835597127
"270",31.4668184493896
"271",39.7683172039667
"272",36.5602164182589
"273",36.0707008443859
"274",40.0647681077657
"275",44.734856748454
"276",45.4640078753855
"277",48.7044752699046
"278",50.424745856168
"279",50.4988956403295
"280",54.0411621816807
"281",55.3340720944391
"282",54.1881567871758
"283",58.4221939060324
"284",56.0578297625074
"285",60.8681416030105
"286",53.2127581491962
"287",59.330017437249
"288",54.783196589876
"289",53.1900267041974
"290",50.890015347416
"291",45.2868320842474
"292",47.3015988852393
"293",45.8332939820673
"294",43.8394545928513
"295",44.7538746606766
"296",43.5679780405737
"297",44.7721150479539
"298",44.3223473576846
"299",48.2158851350072
"300",44.9051342130623
"301",45.205574215951
"302",48.2267507359116
"303",53.257354245647
"304",52.1399472458734
"305",51.3910234835934
"306",59.2904030341581
"307",62.9820353475383
"308",63.5589378252408
"309",68.2245038673223
"310",66.3968927570846
"311",71.4199957080019
"312",73.5929773631457
"313",72.1639341520201
"314",72.0928752977417
"315",74.7603873756008
"316",70.3508662449651
"317",67.6000399726864
"318",67.6877663251299
"319",59.3096880199308
"320",58.9115249342378
"321",57.107813038956
"322",53.8239384723189
"323",52.7049171414412
"324",51.7693537237795
"325",45.4156346786477
"326",45.7859654132764
"327",44.5777381903166
"328",45.4361439067479
"329",43.6391593763732
"330",42.3987319331882
"331",45.1746494347774
"332",41.4500614392604
"333",42.5589126089898
"334",44.4437817847718
"335",45.3353093848156
"336",46.6326714021907
"337",47.1635800940064
"338",47.4191646547191
"339",46.1321412277295
"340",44.7960912459847
"341",46.6274988072087
"342",48.398839898702
"343",45.8584129888379
"344",47.1298567369533
"345",46.6291138453341
"346",50.4590093041825
"347",50.1169375756861
"348",48.9041160033657
"349",50.9180812607789
"350",50.6899446120347
"351",52.6189343024443
"352",52.8031040038085
"353",56.8331642129099
"354",53.6958736548998
"355",59.1269186771292
"356",56.1275492164013
"357",58.4176732638405
"358",58.7677258394985
"359",62.87582700446
"360",58.8996043280332
"361",58.0567559515044
"362",60.0195801878623
"363",57.8828629087829
"364",58.3023538751765
"365",53.7137493334293
"366",49.8140018699977
"367",51.6368221848744
"368",51.4383899292239
"369",52.9230852678781
"370",48.320409312062
"371",47.8622746023687
"372",51.8774971597819
"373",53.9303254398308
"374",47.1477711715426
"375",52.1973309669927
"376",50.00326287458
"377",54.7530177399092
"378",63.3162798845519
"379",63.9932618704874
"380",64.1447943149837
"381",67.1913170921263
"382",65.2252317875816
"383",69.5362645129338
"384",67.7439791563478
"385",69.5533445053651
"386",70.2376957128985
"387",68.3248795445303
"388",64.8950341575971
"389",58.4965398856307
"390",62.0780558000323
"391",56.6379647027355
"392",51.5650941524963
"393",51.2729437590714
"394",46.3363798163216
"395",43.9251347245621
"396",40.7230014663558
"397",42.8469362388261
"398",35.2383873017868
"399",36.361874986656
"400",36.3019816793186
"401",38.1780972970453
"402",38.1280394924492
"403",38.9195112207557
"404",38.6331363481676
"405",41.4662899843455
"406",47.2621243590619
"407",47.2598690838343
"408",47.994669117296
"409",53.116775415189
"410",52.1615505388334
"411",56.9141620622583
"412",54.8720962478398
"413",61.7999727574542
"414",55.5649420851129
"415",54.911446649279
"416",52.5060797135916
"417",53.7571165578958
"418",49.7764777124483
"419",49.8810161006507
"420",44.1780011799192
"421",49.3671763709967
"422",46.3835044792832
"423",47.7597231924327
"424",44.7952705123943
"425",45.0386492938307
"426",44.9196603230397
"427",47.0535165169176
"428",45.0514031300024
"429",48.518235558996
"430",47.2438244839422
"431",53.2433991766814
"432",52.1302485369019
"433",54.0085272960381
"434",55.4577205468398
"435",58.0979005819255
"436",58.9822652493847
"437",58.3828065071643
"438",59.694033167636
"439",56.3920347789842
"440",57.5193374120861
"441",59.8151257524736
"442",57.6458343455199
"443",60.6975429665315
"444",61.489944066873
"445",56.573197725773
"446",58.4664406062479
"447",57.2954007366162
"448",61.0145331421228
"449",57.7434023531085
"450",58.6789573087059
"451",61.9044461046376
"452",60.2761720604891
"453",64.7405012618767
"454",65.9917326303977
"455",68.9796130626911
"456",68.1468075915491
"457",70.3954684564585
"458",68.5686379270769
"459",72.8885330866394
"460",74.1182124338342
"461",75.8902975312983
"462",76.8622252243442
"463",77.1293423501119
"464",74.4946220967236
"465",71.7015424305679
"466",72.3699547010911
"467",75.8133859399717
"468",71.1117508602954
"469",75.9332141440964
"470",64.1335027190886
"471",66.7941401187225
"472",64.8780699089583
"473",64.9236566882367
"474",64.7504992704447
"475",58.2414487670745
"476",62.2827414079032
"477",60.982660497002
