"","P7_S3"
"1",45.2909907424554
"2",47.8673257834766
"3",52.3968029548962
"4",51.0991810162357
"5",53.9048682666092
"6",50.051146987181
"7",52.8550590392811
"8",52.9863671791837
"9",50.8910802401148
"10",48.8811890744253
"11",51.6040327342807
"12",47.0641035790393
"13",50.8308641372266
"14",45.619043441673
"15",46.5826189276045
"16",50.099074360512
"17",46.8121817935291
"18",45.1720853101486
"19",45.5726431479813
"20",50.7809661146907
"21",43.7658127271196
"22",46.9637685993972
"23",44.5818399419773
"24",41.1379622815713
"25",37.7955316779539
"26",37.5216585916681
"27",35.5323216464777
"28",31.7115794485644
"29",30.422703269953
"30",30.9678977598933
"31",25.5824174803692
"32",23.4240203135007
"33",25.8528158061344
"34",25.9714609821299
"35",21.3412864190868
"36",21.4760230279457
"37",23.5130623188465
"38",19.224211120597
"39",26.7991048406492
"40",26.5311888944348
"41",29.3203325072661
"42",27.8729217458364
"43",32.7698273423259
"44",32.2955426087728
"45",35.8514830802681
"46",33.6976788646494
"47",35.1726878609678
"48",35.7088735450897
"49",37.1986792073838
"50",39.456756428876
"51",37.4094839808513
"52",34.1960533312069
"53",38.5331272830998
"54",34.2409063413394
"55",37.0067244369892
"56",36.3696008985065
"57",36.8346990320286
"58",37.1746525007577
"59",40.7553784542801
"60",39.7013909473209
"61",41.4330507252555
"62",44.6618856496954
"63",44.2050730777255
"64",47.2306357895752
"65",51.9573136824538
"66",51.5496855041034
"67",51.761873833777
"68",57.1548751312266
"69",51.4893988927771
"70",56.1371339645516
"71",55.9487468442521
"72",58.5121753908832
"73",55.6445408137769
"74",55.0108338730411
"75",54.7697935724919
"76",56.581320749902
"77",52.0791011695456
"78",51.3186781301506
"79",47.2796541705472
"80",43.558689915563
"81",49.672697458688
"82",47.9873239165305
"83",47.7462821085123
"84",49.5784646194036
"85",47.0391436262224
"86",46.7711238782575
"87",48.6387981387372
"88",51.1067965711205
"89",45.6184540007469
"90",43.9597497469393
"91",48.5535708407108
"92",45.2140227339606
"93",46.6835125130734
"94",44.6744535529924
"95",43.4536701806361
"96",47.0191595509477
"97",43.9498183582955
"98",39.7784121059303
"99",37.979039353268
"100",38.9511054608855
"101",38.5283154136525
"102",36.0496122697827
"103",36.1032317471951
"104",32.3610572055014
"105",29.3161391135213
"106",32.2393165593912
"107",35.3118511117033
"108",34.9964668658613
"109",38.7302743473471
"110",35.5240080257826
"111",38.0310545474126
"112",40.1917842381421
"113",38.2861143686295
"114",38.9738507977239
"115",40.6857036778195
"116",42.6993444934346
"117",43.7728567648941
"118",39.1375503327412
"119",41.4298328091638
"120",41.9658201446871
"121",37.0232136880281
"122",41.2801775744764
"123",41.7251224403832
"124",39.7241378764545
"125",44.0104841412866
"126",46.1807952418595
"127",43.5821881334288
"128",44.6155920488717
"129",46.8513124922416
"130",45.6113206565344
"131",48.4908266158098
