"","P7_S7"
"1",22.5930574625083
"2",26.3472984755107
"3",27.104541884445
"4",27.0163818050578
"5",27.3703685414116
"6",27.3893054960317
"7",24.063570345151
"8",22.1919889719437
"9",27.1036413639033
"10",23.341587752648
"11",22.7492274776667
"12",18.0384590813084
"13",22.7538706033183
"14",22.5809090761375
"15",18.844139782772
"16",22.6466766458283
"17",21.5895138170325
"18",21.198706523985
"19",27.2046166493861
"20",19.9211962111747
"21",22.6169631827755
"22",21.2692284768665
"23",21.7201564156551
"24",27.0219170814355
"25",24.8891847163719
"26",22.8218224643307
"27",23.8780533512819
"28",22.8805810121355
"29",24.4546762393108
"30",20.9496285344942
"31",25.0658878903117
"32",21.3199119331966
"33",24.4398927705711
"34",27.9210040903816
"35",26.2460719881672
"36",25.3051845067214
"37",32.1281007257152
"38",29.9851595915883
"39",34.6186780277222
"40",33.696468365669
"41",39.3873602351914
"42",38.6051970477665
"43",42.7236959992909
"44",44.7818789450155
"45",44.1451686025657
"46",46.6986854644658
"47",43.3564011681133
"48",44.583140135307
"49",44.5953594879738
"50",45.5924449266346
"51",42.1658385195077
"52",43.1837530878235
"53",43.8578268018589
"54",39.1375548984335
"55",40.0473305486734
"56",41.042883833809
"57",43.6606822702368
"58",41.1349473100745
"59",43.7611868391018
"60",46.0720194911566
"61",44.953865458576
"62",50.1696612035914
"63",49.5176571322377
"64",49.4761370520338
"65",51.3400807791191
"66",48.6105152870653
"67",49.4857150700166
"68",48.035224170522
"69",45.4315959429243
"70",41.7795014716406
"71",41.9773934601679
"72",36.2829027646497
"73",31.9914315766723
"74",28.9563109303963
"75",29.3839870802635
"76",21.1769729720916
"77",18.8383786461113
"78",20.0602892292178
"79",19.911940565575
"80",22.6338560421727
"81",24.9862012982836
"82",24.6498103691637
"83",23.2671448865204
"84",26.3589623695583
"85",33.298463207319
"86",30.6583852613453
"87",38.9386967325558
"88",40.1408324042706
"89",44.9042803382951
"90",46.2443104890314
"91",46.6055602450868
"92",48.426870533814
"93",46.7213544017118
"94",46.4255570116521
"95",41.9187543621247
"96",44.5687848477044
"97",43.9770587627742
"98",39.5848242216559
"99",34.6311921663873
"100",31.674941733547
"101",28.3239028725264
"102",26.4491554258143
"103",23.1937418753246
"104",21.6737401909839
"105",14.2124614453501
"106",11.8546459650231
"107",11.9361971919829
"108",13.7703044970735
"109",13.8113564290543
"110",11.5033663106584
"111",13.0870911249505
"112",14.1551372760897
"113",15.6360459956409
"114",14.7529540673725
"115",18.8776147071377
"116",19.1826800333959
"117",20.7861361679601
"118",24.0782591048782
"119",23.2093999865548
"120",27.2062737295666
"121",29.5905894847898
"122",29.8635231374653
"123",35.4584191140202
"124",39.562242236039
"125",37.9244101019859
"126",43.491193352115
"127",41.8643931681637
"128",40.9189116915733
"129",39.9197716587145
"130",40.1819160542397
"131",40.5340565048121
"132",40.0340231888598
"133",38.6323793762207
"134",42.659299054612
"135",38.4541973070513
"136",39.407694712291
"137",39.3303002092085
"138",34.4476399403183
"139",39.9295885783319
"140",33.6445269441617
"141",33.2129640548036
"142",35.1268312334303
"143",36.7268217090062
"144",34.5470631624691
"145",37.7230346353407
"146",35.7758461591661
"147",37.0796753192569
"148",41.5042488495192
"149",34.1343289530188
"150",38.6107365451617
"151",38.8739590953482
"152",38.3707147485976
"153",37.937908822847
"154",33.2473511534678
"155",36.7592435196711
"156",32.3344756074253
"157",31.3376747764282
"158",34.0190521422784
"159",28.1258154298005
"160",26.2869844859781
"161",26.3487152365688
"162",23.6070734266928
"163",26.9001262303371
"164",20.9760755519091
"165",22.2596484683694
"166",19.0888935940116
"167",16.8720714664134
"168",14.521592312607
"169",13.7057176998437
"170",11.3662876157188
"171",13.6938670412221
"172",16.0492017415605
"173",12.6164399577288
"174",19.9125201305505
"175",16.6731776671466
"176",20.8399589388176
"177",24.4521858697979
"178",22.472269512972
"179",28.9727909770977
"180",28.8752172765225
"181",37.903560057446
"182",38.364896433097
"183",39.6738304057351
"184",42.3221536955526
"185",48.2858006208439
"186",52.1795537449321
"187",55.3918245369374
"188",58.2673800980386
"189",56.7620866961007
"190",55.3925276411072
"191",57.5484779577662
"192",58.613690329782
"193",55.4055545228407
"194",55.4174802568567
"195",57.7287091007154
"196",54.8193569063188
"197",51.1987098538795
"198",50.5565655337164
"199",49.4584784333042
"200",49.211900100723
"201",44.6107951690793
"202",46.4759953764288
"203",42.707912533921
"204",41.7208460556548
"205",40.8972550080781
"206",40.4936718998363
"207",41.6902168188711
"208",37.0305711184349
"209",35.6149932306311
"210",38.2399440258904
"211",33.8636512139699
"212",39.6782306471345
"213",35.0489750283592
"214",32.9601042593459
"215",32.3692488073782
"216",28.196020466117
"217",29.8014328338004
"218",30.6690458571496
"219",27.4011766952197
"220",27.5082228398338
"221",27.8650244168212
"222",26.3298599751396
"223",24.7766171385195
"224",26.005889146869
"225",26.0250755509596
"226",32.3035646098445
"227",32.6514246990637
"228",33.3863635441862
"229",35.6349748450033
"230",35.2262000862341
"231",37.8762474215759
"232",40.5926039152129
"233",39.1297392451108
"234",39.0099585938223
"235",37.7001850694001
"236",36.965208724386
"237",34.7313289699868
"238",31.8015972135664
"239",31.4027171860352
"240",26.7447165989505
"241",28.3167084025852
"242",22.5602823883383
"243",24.1195042957514
"244",16.6950835510189
"245",14.4584980702407
"246",14.9588869661101
"247",15.8403066705119
"248",18.8672957284449
"249",17.8984128927757
"250",14.5881317764954
"251",22.0419037879
"252",21.4408286522896
"253",25.2207310597699
"254",29.9352684095041
"255",32.5646073980449
"256",33.9279890380503
"257",38.55784637376
"258",38.8878512300437
"259",42.6983601688317
"260",42.9450461920104
"261",42.0590307880239
"262",41.6553275647705
"263",42.3264261910154
"264",41.3419757347589
"265",39.2567474344166
"266",36.2691522992677
"267",35.520829254372
"268",35.1313686216042
"269",36.2356007232432
"270",35.5895101097807
"271",31.6769140301441
"272",32.1476950547853
"273",29.0904979730756
"274",30.99606479125
"275",29.0998418320122
"276",30.8986446837532
"277",32.6167332974825
"278",33.9404911857616
"279",26.8188327378212
"280",34.335711490903
"281",33.8587958605959
"282",34.6659824729602
"283",34.6590484449522
"284",37.393373682575
"285",39.6880688007404
"286",37.0639771902153
"287",34.4804669438707
"288",36.3617356412563
"289",39.6395259213747
"290",42.2491363154382
"291",41.0274348279572
"292",41.0184492881113
"293",40.44895303871
"294",43.1179995555535
"295",40.8987349032742
"296",44.189130300592
"297",41.8333856883076
"298",45.0002765925167
"299",44.7360442272559
"300",45.0673318898942
"301",43.9881949437493
"302",43.6738953463296
"303",48.0080874114886
"304",41.0130886402493
"305",43.2088077072403
"306",45.339491992945
"307",46.3919771913607
"308",43.9545958424741
"309",41.6193980118046
"310",48.0974885420044
"311",38.9538281944615
"312",47.1691162477082
"313",46.7942362809246
"314",39.6899038274897
"315",40.5718233466986
"316",44.7667495268855
"317",40.0478734956483
"318",37.5589014551497
"319",41.5169429933266
"320",39.4444449564263
"321",44.413793882999
"322",38.4097550540599
"323",40.6487801652054
"324",41.7970953668192
"325",41.7003311301622
"326",43.7781109002718
"327",46.4663268453643
"328",42.5190743140767
"329",47.2833969139428
"330",46.5397152713723
"331",48.9504924353132
"332",48.9541474143169
"333",48.5409431900897
"334",45.5469019211456
"335",48.0644612418986
"336",52.3769406080214
"337",41.8928165431188
"338",44.5585752459858
"339",45.254277923693
"340",40.0062264580714
"341",38.1458940731118
"342",36.5970959546406
"343",36.7103158728168
"344",32.8929659353156
"345",33.1833218676512
"346",31.1012796674876
"347",32.2319380644305
"348",35.679010272085
"349",30.6050924775769
"350",35.4085005362335
"351",34.0586598302235
"352",38.0475004060156
"353",39.4664838271732
"354",38.5772332394594
"355",48.3831441578254
"356",42.907383109858
"357",45.4592256783609
"358",46.1460501365578
"359",49.8761488896759
"360",52.551901422219
"361",52.5265767233733
"362",49.9277027052889
"363",50.6170316588055
"364",51.3198061473085
"365",54.4640261721167
"366",56.4876697250902
"367",54.2588201520262
"368",52.5034170661722
"369",51.8139553896657
"370",55.981282348639
"371",61.7134049622129
"372",59.8969623508473
"373",60.1378912666291
"374",62.1712386963056
"375",61.2239342646088
"376",63.3025109950119
"377",67.6322448390772
"378",59.7894755413104
"379",66.9292999053247
"380",59.1438163316982
"381",63.7004539044897
"382",62.5807675547015
"383",52.322115910768
"384",50.0477075776186
"385",46.3962565141456
"386",42.4736040270721
"387",42.038818014541
"388",33.2536290818434
"389",33.5319896862433
"390",27.3138054497469
"391",26.1859973905954
"392",20.2657167633024
"393",26.0791459234689
"394",27.2552322439434
"395",29.3663251564967
"396",29.0999153101681
"397",34.2342280123713
"398",37.0934541538234
"399",36.3249582518569
"400",45.7805067698718
"401",43.5651900929588
"402",44.1450199000275
"403",49.0990389947598
"404",51.2734682156069
"405",53.0959156578991
"406",56.978842510849
"407",55.2416021933398
"408",56.1496691427461
"409",54.6166315578897
"410",60.042434113576
"411",54.359247314453
"412",54.6376229200798
"413",59.7720576025364
"414",56.4452162614531
"415",59.127575929637
"416",60.550365087004
"417",59.3040751442546
"418",61.671099232666
"419",61.6659076034535
"420",63.3189839790806
"421",68.4717995039459
"422",70.5776522484472
"423",70.4877872371858
"424",72.8991580559398
"425",68.7158579572853
"426",64.7409820070365
"427",68.8413007443358
"428",66.8714187120505
"429",64.9997520740257
"430",59.4778244395243
"431",61.1605567972699
"432",62.7024822435962
"433",54.6677403331243
"434",58.3428589266894
"435",52.2433023255138
"436",54.073695263516
"437",50.9556200091615
"438",51.9167796420299
"439",49.790882641434
"440",49.9151236300486
"441",55.0716914611768
"442",53.9492617309421
"443",57.866705682369
"444",58.2669236258552
"445",55.9326710545757
"446",64.6740554887625
"447",66.4652882281298
"448",65.1585770418901
"449",69.9745506341304
