"","P7_S4"
"1",32.851149458642
"2",35.1850745106074
"3",37.3424882979078
"4",40.9144252583022
"5",42.8732285913831
"6",45.5520837745388
"7",43.4525513757161
"8",46.6317946951481
"9",51.082458879515
"10",47.1691124489725
"11",50.3298509360053
"12",48.9150283199919
"13",47.713240091642
"14",43.0445903158783
"15",46.976788836887
"16",42.5546913892892
"17",39.6353077666033
"18",40.4923034664367
"19",35.6555494593843
"20",36.2277444533132
"21",29.747889176541
"22",27.8239388211409
"23",29.015600228723
"24",27.0072723552404
"25",26.1568902593234
"26",28.1601879472918
"27",28.8324716633083
"28",30.2728377236977
"29",26.0580394606536
"30",21.8792407279374
"31",24.0595710516941
"32",25.5779322814902
"33",27.7478990220782
"34",26.9262882205234
"35",34.8451028323119
"36",33.120943760231
"37",36.9563947122489
"38",39.0703382112489
"39",42.0758630202932
"40",41.3458681833626
"41",47.4183553685472
"42",43.6732636077147
"43",42.80920692666
"44",43.3234604134928
"45",41.8219293065704
"46",41.7649913943354
"47",39.0835148999903
"48",40.1226078225665
"49",40.8927662212769
"50",36.3291792563779
"51",35.3361887976073
"52",29.5595721764475
"53",28.8795722830594
"54",29.4421506719775
"55",26.557779592622
"56",32.7302417865272
"57",32.3663182589455
"58",29.4859805638205
"59",30.55058605809
"60",36.9143011843753
"61",38.9614251597536
"62",41.7493765255971
"63",42.6159175268625
"64",45.7149856101193
"65",48.3270823349672
"66",43.14638625434
"67",44.9941550820224
"68",46.9952810987342
"69",41.573306836302
"70",40.4524994510397
"71",36.850428594931
"72",32.4361991883875
"73",26.2948602582064
"74",21.8446291846468
"75",22.0075997732719
"76",18.0782220945985
"77",13.3709294147663
"78",12.8912026134087
"79",6.06979268627583
"80",4.79656614645041
"81",10.5514882318447
"82",10.0036925299864
"83",10.6447992795573
"84",16.8778619989726
"85",18.961162571818
"86",20.7945005691168
"87",23.4286122349049
"88",28.7721603394657
"89",29.4328246488943
"90",36.5834797320798
"91",38.1306935855515
"92",39.6827643351739
"93",41.8819295564326
"94",44.7518832842765
"95",38.3393519320007
"96",45.1846196747939
"97",41.4234126846569
"98",39.9075007623824
"99",40.1319407478225
"100",39.7611528311331
"101",35.8681463049459
"102",38.9311532699343
"103",40.0839599000348
"104",40.7784345358719
"105",36.3533681497218
"106",39.9465292120029
"107",41.7551876143268
"108",47.2923935351674
"109",48.409536507185
"110",47.4852695813739
"111",48.0331625001565
"112",47.6163596655134
"113",49.5726037126124
"114",50.0132022684412
"115",47.9588792544947
"116",46.1661218428393
"117",49.8946810098146
"118",51.3671876726431
"119",46.7336466390098
"120",46.8007074800994
"121",42.1917818127581
"122",38.8739293837621
"123",38.4052486981959
"124",33.7848079783874
"125",34.4164321561646
"126",35.1597423530875
"127",31.835060711859
"128",32.5258160570978
"129",30.2979076189093
"130",30.4360212717412
"131",25.3525918882077
"132",29.0616962460267
"133",31.6390067569261
"134",29.6366227281191
"135",32.4420792708144
"136",31.6836787358507
"137",31.1962742337867
"138",37.8213627378834
"139",39.5862882688966
"140",33.401151393781
"141",32.9940092200488
"142",34.2823724702815
"143",36.3350272023966
"144",35.5004946185141
"145",30.7897224453425
"146",25.6010879581852
"147",31.0869280452942
"148",19.2890197493567
"149",21.8247906232503
"150",17.5115014087452
"151",16.3994043460671
"152",10.1585178770668
"153",7.21938892613061
"154",8.19185086804769
"155",5.16197517661673
"156",4.61203828956472
"157",7.88537122571689
"158",8.31208725021148
"159",8.6599907217944
"160",13.2501778037639
"161",18.1791793799487
"162",23.1954390645644
"163",25.8319763365102
"164",33.5520746256948
"165",36.4217834385632
"166",42.1683047693098
"167",43.8028622806168
"168",46.4671536409475
"169",45.666701357983
"170",50.1342072724868
"171",46.0364490959589
"172",46.8139576448718
"173",48.2716938147066
"174",43.5514601816532
"175",43.2757478532453
"176",42.5389220283553
"177",43.607578442547
"178",43.2373040636729
"179",39.0373122513941
"180",41.5890557930153
"181",41.8196269222082
"182",44.2519227236847
"183",50.3540581424535
"184",54.9564156582801
"185",54.7905765886898
"186",54.5306057920031
"187",61.9735177015735
"188",67.2328796988719
"189",64.7243125476963
"190",72.1328056215026
"191",69.43824940625
"192",63.3785606721855
"193",59.6567499473124
"194",63.3171433103972
