"","P5_S10"
"1",20.8885893528009
"2",23.3133413996261
"3",29.6964694881047
"4",31.1871810452122
"5",32.3262453428885
"6",34.4347084614102
"7",38.3648883614232
"8",38.8201441638235
"9",43.1998415894113
"10",42.0740823895141
"11",39.0772014018687
"12",44.3891553361436
"13",40.567624294346
"14",42.0737125654578
"15",40.9460828776251
"16",39.418801699328
"17",39.8002547796937
"18",34.9108167852864
"19",34.0901839265533
"20",33.8101343754593
"21",34.3099088489203
"22",36.4433083734254
"23",34.1613686326143
"24",40.4939806899133
"25",35.9509818128429
"26",36.341600595276
"27",35.5518878034951
"28",37.7048298241124
"29",40.8025378127389
"30",40.027336369923
"31",44.2844773949973
"32",46.8601587618863
"33",48.2876359278099
"34",52.2276379910826
"35",55.0624160541518
"36",53.4326144569101
"37",52.3325349072721
"38",52.2205037324374
"39",54.4843739532894
"40",54.7213591201605
"41",54.67361653425
"42",58.1610221866749
"43",54.3460132533086
"44",51.5300098796788
"45",52.7038625811694
"46",49.4560118187869
"47",45.6944472290201
"48",47.6355704118737
"49",40.6387722756811
"50",43.1941041229435
"51",39.6293495818517
"52",40.9688416232306
"53",32.4134625710671
"54",37.4250779188216
"55",38.1764323064766
"56",36.5854789459362
"57",34.7009345771586
"58",32.7769616643081
"59",37.5415158658981
"60",38.661898195031
"61",36.4027390158481
"62",41.7098273131063
"63",45.3882750193811
"64",45.4500911910771
"65",45.8290861449166
"66",48.4283276608758
"67",52.7455083833689
"68",54.68585942011
"69",59.2729577530479
"70",56.3417245394822
"71",57.5830154462095
"72",60.3284510806947
"73",64.4251729605818
"74",64.3771505539019
"75",63.1336636530919
"76",64.0632050226213
"77",59.6079026560129
"78",62.2795391486597
"79",62.1137794995642
"80",58.2073763720511
"81",57.6279571838423
"82",59.6859994689088
"83",58.9190615193361
"84",55.7790773643304
"85",54.8095828100757
"86",55.0958887276027
"87",55.3883617982264
"88",54.6491642732566
"89",52.7574668385501
"90",54.7021851494233
"91",58.5833338317395
"92",60.2957796082491
"93",62.7443526072626
"94",63.557675965885
"95",66.1495442350399
"96",69.5272587238185
"97",72.4004297675373
"98",68.9142126765955
"99",72.7021903857848
"100",74.2268644691974
"101",77.409588642349
"102",80.4329046853677
"103",80.141195658261
"104",81.5469225077932
"105",77.0931600397143
"106",79.4737549893669
"107",69.0368499156837
"108",69.9807701393062
"109",68.5940712606649
"110",63.9700282076735
"111",63.0369911212895
"112",59.5227249572632
"113",51.5961505386147
"114",49.0546453707955
"115",45.3410429720478
"116",44.3269042012902
"117",43.7612327525816
"118",41.6396128165365
"119",38.2208342266036
"120",35.7689970947177
"121",36.9342075037782
"122",37.7062351339518
"123",39.3275972210081
"124",37.9353258268536
"125",40.3983654896001
"126",42.5972525527575
"127",48.3766700188103
"128",49.302299432596
"129",55.2844129310532
"130",58.3660282852076
"131",54.9797061357946
"132",60.532431161119
"133",60.5313231471934
"134",58.5468965909354
"135",62.6948478805983
"136",60.2923984742862
"137",63.9589873915845
"138",60.8357594842942
"139",58.128389413338
"140",58.4052800181331
"141",55.144455159681
"142",54.4278273272481
"143",58.0295206005448
"144",56.8046687734129
"145",54.4743199590279
"146",56.6220604420487
"147",56.9921066112189
"148",57.1656407305808
"149",60.0005688305026
"150",64.615845122844
"151",56.3240075677283
"152",62.2036484340899
"153",60.5905353027182
"154",60.4472444233314
"155",62.1516795063051
"156",61.2898029439156
"157",60.0212602249475
"158",62.2816539860377
"159",56.0176392725591
"160",53.1358516162477
"161",50.2775740972581
"162",53.6137767034692
"163",45.9636433762639
"164",43.7189511474743
"165",43.3151007014231
"166",38.7643940693611
"167",40.5779644388455
"168",33.5580969995692
"169",34.4711834290235
"170",38.0690414038991
"171",38.7586904473324
"172",40.0825109578629
"173",42.033573306916
"174",41.2229211670076
"175",48.0872667576738
"176",54.0056650160033
"177",54.575846411718
"178",61.587822240396
"179",63.157765550499
"180",63.7739636582991
"181",64.4247358850403
"182",62.9611508537725
"183",65.4118238936638
"184",63.3679835514057
"185",61.3360715397213
"186",57.5922304102655
"187",58.5264601128645
"188",55.8945954688719
"189",56.7827828423846
"190",51.6668900089224
"191",49.6392131778643
"192",49.7629947563687
"193",48.5009925066275
"194",43.1151794959237
"195",42.6277083929706
"196",39.9917425953496
"197",40.4153505172184
"198",39.6199087898779
"199",38.0693735726262
"200",35.9084181191867
"201",35.4228482975735
"202",34.6025651339082
"203",31.2603220643982
"204",34.5078747319896
"205",35.6189115540125
"206",33.9930880190363
"207",31.6152157311421
"208",30.3029552147301
"209",26.4893342734572
"210",28.8577328394988
"211",27.5312023486898
"212",24.8555479642918
"213",24.1339415596928
"214",22.2764508927791
"215",24.0106014897021
"216",19.5018735378177
"217",26.3472917982186
"218",25.5265511701576
"219",22.4971154982932
"220",28.9833245108288
"221",27.5907919686657
"222",27.1867167095444
"223",31.2636559051222
"224",30.4715740560156
"225",29.9962693148524
"226",35.7597831743387
"227",38.2632950146955
"228",36.0370980817212
"229",39.9118959292104
"230",38.6176054086236
"231",43.7063467239331
"232",41.7056704588065
"233",42.8621662237462
"234",45.2845766435544
"235",45.9554827679303
"236",45.6547900483147
"237",48.9473837004742
"238",48.7398238537234
