"","P9_S5"
"1",60.3912356817179
"2",62.7096491947011
"3",63.2680925069879
"4",62.2375638667409
"5",58.3067137880438
"6",61.660707652687
"7",57.4260181131708
"8",52.4175680026488
"9",53.9947567493525
"10",49.3969509203834
"11",43.4052911840583
"12",42.0319542206711
"13",43.1922030769367
"14",41.0996149666917
"15",40.7548052163
"16",39.3018338170686
"17",40.357804525744
"18",42.4754334690013
"19",44.7445292703052
"20",50.3451354625378
"21",50.0848239011464
"22",54.1665636484817
"23",51.0848620485967
"24",59.3962175090364
"25",59.2218535338466
"26",57.9943231813462
"27",62.7194217763094
"28",61.0167362109496
"29",62.6245634471621
"30",64.6626319050112
"31",58.994973099268
"32",58.0419851777633
"33",59.4869606880695
"34",55.6672875773073
"35",52.7506676129419
"36",53.9952621685354
"37",51.6363023949585
"38",52.7952376377033
"39",48.9535842910796
"40",51.209067753463
"41",51.3444841275123
"42",49.2127203147426
"43",52.5297254695148
"44",51.0449691408411
"45",51.8881093936992
"46",52.919946835305
"47",49.9145652902973
"48",51.5259939649782
"49",56.3769773892573
"50",54.2574309194271
"51",51.2931895129391
"52",53.660983289167
"53",52.0640100620378
"54",50.7469100428083
"55",52.7696114301836
"56",53.3891414441233
"57",51.9951768513929
"58",51.8094642483534
"59",51.7731812411305
"60",53.5827867995804
"61",51.4084130161363
"62",53.5382718451952
"63",51.5717821166051
"64",57.2413522843425
"65",54.1267530060188
"66",53.8692789016901
"67",60.3866071955441
"68",61.7926619486446
"69",64.0374088050624
"70",63.8535578650534
"71",62.3367251402874
"72",68.1817860547315
"73",68.6108771307624
"74",65.8061493402973
"75",63.0282465989922
"76",65.9014612123807
"77",67.9953851607959
"78",68.391047667484
"79",64.0065984066874
"80",63.3630613954208
"81",62.2176700214321
"82",62.6903369565495
"83",58.8039512043514
"84",57.682246466309
"85",60.1122022388274
"86",59.1845530601615
"87",57.9800787397621
"88",62.3188197166038
"89",58.9246486160242
"90",61.1308421692332
"91",60.3475874984381
"92",64.7658393940497
"93",64.7684705165604
"94",64.59016060724
"95",65.2300534069291
"96",69.0837631335945
"97",69.9272508592778
"98",73.6610904150309
"99",71.6384170777732
"100",71.6054936548369
"101",72.2018103749192
"102",68.1443486027086
"103",65.0790915375641
"104",64.3123407939524
"105",64.5423966497162
"106",59.5453258416044
"107",57.0570382510266
"108",56.9756134301467
"109",50.643879095779
"110",53.3783302613626
"111",54.0239650296467
"112",49.240455892708
"113",50.3291792697242
"114",45.2603050380129
"115",46.5712164329864
"116",43.3375440264372
"117",43.7523982168653
"118",43.0319812927743
"119",41.1848256240802
"120",46.2285948755542
"121",48.918286892103
"122",49.9193773503528
"123",56.9274663748878
"124",56.4056702586426
"125",58.4609662726821
"126",61.7098268109438
"127",61.4362858543677
"128",67.0760909028998
"129",73.1076945580148
"130",69.1171046106261
"131",74.7013311622738
"132",72.597574950982
"133",74.7785370980611
"134",73.5191188323832
"135",73.798267884326
"136",69.5949348996902
"137",68.855249643856
"138",64.3292728304096
"139",67.6386989193678
"140",60.0629921895164
"141",59.9885434576704
"142",57.3623757503548
"143",51.7067947237499
"144",51.1667374665331
"145",43.8043717935712
"146",45.1848488429821
"147",39.6331870332809
"148",41.361271087376
"149",39.205049343476
"150",39.9025550765823
"151",40.7286455346742
"152",43.0526684345916
"153",41.6987341042864
"154",44.6947691616046
"155",50.1438580634621
"156",50.495412225565
"157",52.2440490843423
"158",57.0506908047356
"159",56.9398372112356
"160",60.1485513457041
"161",64.5970155589302
"162",65.4516935148153
"163",65.4801652836227
"164",67.050891014337
"165",70.206917871295
"166",63.2430330023984
"167",58.8092293782157
"168",64.5154248352649
"169",61.4044216922391
"170",59.1031517555836
"171",62.3977483180897
"172",60.0296798422358
"173",59.3180865119637
"174",57.154326180625
"175",55.4214239572183
"176",61.5876686283303
"177",60.9917254993238
"178",57.5305412218598
"179",59.7388841703622
"180",64.585747962495
"181",62.3705925657594
"182",59.112874395015
"183",59.6705951373037
"184",62.7503839042471
"185",59.0397485794862
"186",58.3280716810549
"187",58.9160033421134
"188",55.9327141110276
"189",59.8413819808759
"190",51.7563918315085
"191",54.5963155994561
"192",49.7362517589169
"193",48.8561897088317
"194",46.5286327561126
"195",47.8868229554033
"196",46.1472462806003
"197",45.2871612202757
"198",46.7764785282255
"199",50.0672529546984
"200",51.2427176523949
"201",50.5439625654516
"202",52.0448252428663
"203",51.7998089207191
"204",56.9591218118688
"205",58.6194257782983
"206",59.5708932146622
"207",62.6723866739243
"208",67.8560239096294
"209",76.4287217383896
"210",74.6487544615831
"211",75.6585754770428
"212",79.5138394178968
"213",85.7198696328701
"214",86.2352629298314
"215",88.9748525954095
"216",92.1500753833544
"217",95.667876013847
"218",89.7162400226368
"219",95.5619603300357
"220",91.3824952076731
"221",91.7407740261731
"222",89.2715150984935
"223",88.6001034601823
"224",82.9860851829869
"225",87.7537575831099
"226",86.1176891284916
"227",81.0676532977632
"228",77.5248289661576
"229",72.706094101362
"230",75.2323900039077
"231",68.9026231957352
"232",70.5751258852207
"233",66.8649331385759
"234",64.1080435688529
"235",68.5559806207991
"236",66.2839874877838
"237",65.8886425450398
"238",63.3023323668975
"239",61.3444190557656
"240",63.3965456176624
"241",67.962255619024
"242",65.6849535156273
"243",66.317069025116
"244",63.835802220282
"245",68.7703760241792
"246",70.5667912575809
"247",72.6618420156056
"248",71.8436120568515
"249",74.3315658038476
"250",72.0385790164333
"251",72.9207933131954
"252",69.5502822568512
"253",73.7512148038314
"254",70.4333253123269
"255",73.3682729451992
"256",68.2127902439961
"257",68.0793607047851
"258",74.0802649262387
"259",67.7572230794035
"260",69.0035817207712
"261",66.9473078991711
"262",61.4126803132214
"263",64.9310187756069
"264",65.4164617648953
"265",62.9778049645877
"266",65.6253814066063
"267",61.720380320239
"268",62.7373352943368
"269",61.0175696618251
"270",62.966149406253
"271",59.2684604029004
"272",59.2675804627303
"273",61.2064552737856
"274",66.7506457018695
"275",63.2546615536328
"276",69.3235946751357
"277",67.3723328445899
"278",69.6732909254226
"279",70.6269240506368
"280",73.6245809585625
"281",68.7650227013311
"282",77.2276202204256
"283",76.3264412420103
"284",76.4000386116905
"285",73.3632075008594
"286",75.7684229499564
"287",74.0994748784432
"288",74.5545197443703
"289",73.3593292873652
"290",75.9363563499558
"291",74.2432461293247
"292",72.532440933118
"293",69.0274576150784
"294",67.1423060687732
"295",64.4824638230658
"296",61.5720690865401
"297",63.1220163901466
"298",57.8455245708716
"299",52.9637571267461
"300",51.7823106413175
"301",53.3762300158098
"302",49.7651732391046
"303",44.5202688631186
